"filename", "language", "JSON", "TypeScript", "JSON with Comments", "Markdown", "JavaScript", "TypeScript JSX", "YAML", "CSS", "Docker", "MS SQL", "Prisma", "comment", "blank", "total"
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/dashboard/platform-dashboard.service.ts", "TypeScript", 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 104
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/distributors/dto/create-platform-distributor.dto.ts", "TypeScript", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 38
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/distributors/platform-distributors.controller.ts", "TypeScript", 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 112
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/distributors/platform-distributors.module.ts", "TypeScript", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 21
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/distributors/platform-distributors.service.ts", "TypeScript", 0, 470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 503
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/flagship-catalog/flagship-catalog.controller.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/flagship-catalog/flagship-catalog.module.ts", "TypeScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/flagship-catalog/flagship-catalog.service.ts", "TypeScript", 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 133
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/funds/platform-funds.controller.ts", "TypeScript", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 77
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/funds/platform-funds.module.ts", "TypeScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/funds/platform-funds.service.ts", "TypeScript", 0, 607, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 643
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/inventory/platform-inventory.controller.ts", "TypeScript", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 57
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/inventory/platform-inventory.module.ts", "TypeScript", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/inventory/platform-inventory.service.ts", "TypeScript", 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 166
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/merchants/dto/create-platform-merchant.dto.ts", "TypeScript", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 40
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/merchants/dto/list-merchants-query.dto.ts", "TypeScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 24
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/merchants/dto/reject-merchant.dto.ts", "TypeScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/merchants/dto/update-store-settings.dto.ts", "TypeScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/merchants/platform-merchants.controller.ts", "TypeScript", 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 115
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/merchants/platform-merchants.module.ts", "TypeScript", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/merchants/platform-merchants.service.ts", "TypeScript", 0, 553, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 590
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/orders/platform-orders.controller.ts", "TypeScript", 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 74
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/orders/platform-orders.service.ts", "TypeScript", 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 159
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/platform.module.ts", "TypeScript", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 48
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/procurement/platform-procurement.controller.ts", "TypeScript", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 40
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/procurement/platform-procurement.module.ts", "TypeScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/procurement/platform-procurement.service.ts", "TypeScript", 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 120
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/settings/dto/update-platform-settings.dto.ts", "TypeScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 24
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/settings/platform-settings.controller.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/settings/platform-settings.module.ts", "TypeScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/settings/platform-settings.service.ts", "TypeScript", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 80
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/settlements/dto/settlement.dto.ts", "TypeScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/settlements/platform-settlements.controller.ts", "TypeScript", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 51
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/settlements/platform-settlements.service.ts", "TypeScript", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 99
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/users/dto/list-platform-users-query.dto.ts", "TypeScript", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/users/dto/update-platform-account-identities.dto.ts", "TypeScript", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 58
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/users/dto/update-platform-account.dto.ts", "TypeScript", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/users/platform-users.controller.ts", "TypeScript", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 50
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/users/platform-users.module.ts", "TypeScript", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/users/platform-users.service.ts", "TypeScript", 0, 396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 429
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/withdrawals/dto/reject-withdrawal.dto.ts", "TypeScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/withdrawals/platform-withdrawals.controller.ts", "TypeScript", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 64
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/withdrawals/platform-withdrawals.module.ts", "TypeScript", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/platform/withdrawals/platform-withdrawals.service.ts", "TypeScript", 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 183
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/plugins/crm-plugin.guard.ts", "TypeScript", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/plugins/decorators/requires-plugin.decorator.ts", "TypeScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/plugins/plugin-catalog.seed.ts", "TypeScript", 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 103
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/plugins/plugin.guard.ts", "TypeScript", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 44
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/plugins/plugin.module.ts", "TypeScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/plugins/plugin.service.ts", "TypeScript", 0, 272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 298
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/prisma/prisma.module.ts", "TypeScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/prisma/prisma.service.ts", "TypeScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/queue/console-mail.transport.ts", "TypeScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/queue/email-queue.service.ts", "TypeScript", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 62
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/queue/email.processor.ts", "TypeScript", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 100
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/queue/inventory-queue.service.ts", "TypeScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 13
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/queue/order-queue.service.ts", "TypeScript", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 49
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/queue/order.processor.ts", "TypeScript", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/queue/queue.module.ts", "TypeScript", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 46
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/recruit-invite/recruit-invite-codes.service.ts", "TypeScript", 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 105
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/recruit-invite/recruit-invite.module.ts", "TypeScript", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/recruit-invite/recruit-invite.service.ts", "TypeScript", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 51
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/auth/dto/store-auth.dto.ts", "TypeScript", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 34
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/auth/store-auth.controller.ts", "TypeScript", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 9, 176
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/auth/store-auth.service.ts", "TypeScript", 0, 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 19, 296
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/cart/dto/cart.dto.ts", "TypeScript", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 67
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/cart/store-cart.controller.ts", "TypeScript", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 67
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/cart/store-cart.service.ts", "TypeScript", 0, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 250
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/catalog/store-catalog.controller.ts", "TypeScript", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 40
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/catalog/store-catalog.service.ts", "TypeScript", 0, 318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 354
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/catalog/store-unified-catalog.controller.ts", "TypeScript", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 40
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/checkout/store-checkout.controller.ts", "TypeScript", 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 82
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/checkout/store-checkout.service.ts", "TypeScript", 0, 262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 271
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/common/store-tenant.service.ts", "TypeScript", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 31
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/merchant-application/dto/store-merchant-application.dto.ts", "TypeScript", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/merchant-application/store-merchant-application.controller.ts", "TypeScript", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 43
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/merchant-application/store-merchant-application.service.ts", "TypeScript", 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 133
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/orders/store-orders.controller.ts", "TypeScript", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 92
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/orders/store-orders.service.ts", "TypeScript", 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 194
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/store.module.ts", "TypeScript", 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 69
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/stores/store-stores.controller.ts", "TypeScript", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/stores/store-stores.service.ts", "TypeScript", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/allocation-commission.e2e-spec.ts", "TypeScript", 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 88
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/app.e2e-spec.ts", "TypeScript", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/branch-procurement.e2e-spec.ts", "TypeScript", 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 132
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/commissions.e2e-spec.ts", "TypeScript", 0, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 267
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/crm-store-customers.e2e-spec.ts", "TypeScript", 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 212
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/crm.e2e-spec.ts", "TypeScript", 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 138
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/distributor-portal.e2e-spec.ts", "TypeScript", 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 140
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/distributor-share.e2e-spec.ts", "TypeScript", 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 108
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/email-queue.e2e-spec.ts", "TypeScript", 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 204
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/flagship-catalog.e2e-spec.ts", "TypeScript", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 83
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/gaps-wave1.e2e-spec.ts", "TypeScript", 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 114
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/helpers/create-test-app.ts", "TypeScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/helpers/mock-prisma.ts", "TypeScript", 0, 5992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 6077
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/inventory-adjustments.e2e-spec.ts", "TypeScript", 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 224
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/inventory-purchase-orders.e2e-spec.ts", "TypeScript", 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 204
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/inventory-reports.e2e-spec.ts", "TypeScript", 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 126
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/jest-e2e.json", "JSON", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/merchant-auth.e2e-spec.ts", "TypeScript", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 79
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/merchant-onboarding.e2e-spec.ts", "TypeScript", 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 105
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/merchant-orders-delivery.e2e-spec.ts", "TypeScript", 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 150
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/merchant-plugins.e2e-spec.ts", "TypeScript", 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 152
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/merchant-products-price.e2e-spec.ts", "TypeScript", 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 138
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/merchant-settings.e2e-spec.ts", "TypeScript", 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 151
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/phase-5-platform.e2e-spec.ts", "TypeScript", 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 129
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/platform-admins.e2e-spec.ts", "TypeScript", 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 122
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/platform-auth.e2e-spec.ts", "TypeScript", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 52
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/platform-dashboard.e2e-spec.ts", "TypeScript", 0, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 277
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/platform-distributors.e2e-spec.ts", "TypeScript", 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 196
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/platform-merchant-store-settings.e2e-spec.ts", "TypeScript", 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 104
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/platform-orders.e2e-spec.ts", "TypeScript", 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 174
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/platform-rbac.e2e-spec.ts", "TypeScript", 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 155
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/platform-settings.e2e-spec.ts", "TypeScript", 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 77
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/platform-users.e2e-spec.ts", "TypeScript", 0, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 221
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/platform-withdrawals.e2e-spec.ts", "TypeScript", 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 195
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/setup-e2e.ts", "TypeScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/setup.ts", "TypeScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/store-auth.e2e-spec.ts", "TypeScript", 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 143
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/store-catalog-filters.e2e-spec.ts", "TypeScript", 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 108
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/store-catalog-unified.e2e-spec.ts", "TypeScript", 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 163
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/store-catalog.e2e-spec.ts", "TypeScript", 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 122
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/store-checkout.e2e-spec.ts", "TypeScript", 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 265
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/store-open-shop.e2e-spec.ts", "TypeScript", 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 145
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/store-order-lifecycle.e2e-spec.ts", "TypeScript", 0, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 295
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/store-orders.e2e-spec.ts", "TypeScript", 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 143
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/store-stores.e2e-spec.ts", "TypeScript", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 67
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/tsconfig.build.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/tsconfig.json", "JSON with Comments", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/app/branches/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 6, 95
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/app/commissions/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 12, 170
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/app/embed-preview/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 6, 68
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/app/globals.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 6
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/app/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 6, 39
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/app/login/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 10, 112
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/app/logout/route.ts", "TypeScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
